image_id,image_path,face_confidence,detection_time,original_size,face_region_size,processed_size,face_box,min_face_size,scale_factor,ssim_score,psnr_score,mse_score,mae_score,original_blur,processed_blur,blur_degradation,original_sharpness,processed_sharpness,sharpness_degradation,original_contrast,processed_contrast,contrast_change,histogram_correlation,edge_preservation,mean_pixel_diff,std_pixel_diff,processed_path,comparison_path,original_crop_path
img_0023,images/celeb-dataset/indian/irrfankhan/images (7).jpeg,0.999923586845398,0.39185309410095215,50246,4640,25600,"[97, 33, 58, 80]",40,0.709,1.0,0.0,0.0,0.0,125.11212154388426,125.11212154388426,0.0,64.27980239219141,64.27980239219141,0.0,55.159949564298685,55.159949564298685,0.0,1.0,1.0,0.0,0.0,celebrity_mtcnn_analysis/indian_irrfankhan/images/processed_faces/img_0023_processed.jpg,celebrity_mtcnn_analysis/indian_irrfankhan/images/side_by_side/img_0023_comparison.jpg,celebrity_mtcnn_analysis/indian_irrfankhan/images/original_crops/img_0023_original.jpg
img_0024,images/celeb-dataset/indian/irrfankhan/images - 2025-07-22T160126.898.jpeg,0.9987249970436096,0.386138916015625,50445,6319,25600,"[137, 40, 71, 89]",40,0.709,1.0,0.0,0.0,0.0,243.30938454589844,243.30938454589844,0.0,81.55218092538557,81.55218092538557,0.0,68.11799151951226,68.11799151951226,0.0,1.0,1.0,0.0,0.0,celebrity_mtcnn_analysis/indian_irrfankhan/images/processed_faces/img_0024_processed.jpg,celebrity_mtcnn_analysis/indian_irrfankhan/images/side_by_side/img_0024_comparison.jpg,celebrity_mtcnn_analysis/indian_irrfankhan/images/original_crops/img_0024_original.jpg
img_0025,images/celeb-dataset/indian/irrfankhan/download (6).jpeg,0.9999991059303284,0.4270796775817871,50625,5292,25600,"[95, 49, 63, 84]",40,0.709,1.0,0.0,0.0,0.0,87.17197927246092,87.17197927246092,0.0,58.861688059040596,58.861688059040596,0.0,54.04506761487207,54.04506761487207,0.0,1.0,1.0,0.0,0.0,celebrity_mtcnn_analysis/indian_irrfankhan/images/processed_faces/img_0025_processed.jpg,celebrity_mtcnn_analysis/indian_irrfankhan/images/side_by_side/img_0025_comparison.jpg,celebrity_mtcnn_analysis/indian_irrfankhan/images/original_crops/img_0025_original.jpg
img_0026,images/celeb-dataset/indian/irrfankhan/images (87).jpeg,0.9999825954437256,0.39133214950561523,50478,5185,25600,"[105, 28, 61, 85]",40,0.709,1.0,0.0,0.0,0.0,45.73712236175536,45.73712236175536,0.0,49.01351664800379,49.01351664800379,0.0,48.88826773015458,48.88826773015458,0.0,1.0,1.0,0.0,0.0,celebrity_mtcnn_analysis/indian_irrfankhan/images/processed_faces/img_0026_processed.jpg,celebrity_mtcnn_analysis/indian_irrfankhan/images/side_by_side/img_0026_comparison.jpg,celebrity_mtcnn_analysis/indian_irrfankhan/images/original_crops/img_0026_original.jpg
img_0027,images/celeb-dataset/indian/irrfankhan/download (23).jpeg,0.9999808073043823,0.3883061408996582,50400,6930,25600,"[180, 56, 77, 90]",40,0.709,1.0,0.0,0.0,0.0,86.39076879730224,86.39076879730224,0.0,49.76278759103467,49.76278759103467,0.0,50.83200018692797,50.83200018692797,0.0,1.0,1.0,0.0,0.0,celebrity_mtcnn_analysis/indian_irrfankhan/images/processed_faces/img_0027_processed.jpg,celebrity_mtcnn_analysis/indian_irrfankhan/images/side_by_side/img_0027_comparison.jpg,celebrity_mtcnn_analysis/indian_irrfankhan/images/original_crops/img_0027_original.jpg
img_0028,images/celeb-dataset/indian/irrfankhan/images - 2025-07-22T160126.984.jpeg,0.999823272228241,0.38999009132385254,50320,1496,25600,"[69, 38, 34, 44]",40,0.709,1.0,0.0,0.0,0.0,24.885742002868657,24.885742002868657,0.0,47.46161496544087,47.46161496544087,0.0,54.200053371952144,54.200053371952144,0.0,1.0,1.0,0.0,0.0,celebrity_mtcnn_analysis/indian_irrfankhan/images/processed_faces/img_0028_processed.jpg,celebrity_mtcnn_analysis/indian_irrfankhan/images/side_by_side/img_0028_comparison.jpg,celebrity_mtcnn_analysis/indian_irrfankhan/images/original_crops/img_0028_original.jpg
img_0029,images/celeb-dataset/indian/irrfankhan/images - 2025-07-22T160126.915.jpeg,0.9999948143959045,0.5107440948486328,50325,7474,25600,"[147, 15, 74, 101]",40,0.709,1.0,0.0,0.0,0.0,51.68675156250001,51.68675156250001,0.0,39.407850955925575,39.407850955925575,0.0,46.07249148533162,46.07249148533162,0.0,1.0,1.0,0.0,0.0,celebrity_mtcnn_analysis/indian_irrfankhan/images/processed_faces/img_0029_processed.jpg,celebrity_mtcnn_analysis/indian_irrfankhan/images/side_by_side/img_0029_comparison.jpg,celebrity_mtcnn_analysis/indian_irrfankhan/images/original_crops/img_0029_original.jpg
img_0030,images/celeb-dataset/indian/irrfankhan/download (10).jpeg,0.9944462776184082,0.42686033248901367,50625,19278,25600,"[68, 22, 119, 162]",40,0.709,1.0,0.0,0.0,0.0,312.26411492767335,312.26411492767335,0.0,62.57185974852957,62.57185974852957,0.0,56.693587738164894,56.693587738164894,0.0,1.0,1.0,0.0,0.0,celebrity_mtcnn_analysis/indian_irrfankhan/images/processed_faces/img_0030_processed.jpg,celebrity_mtcnn_analysis/indian_irrfankhan/images/side_by_side/img_0030_comparison.jpg,celebrity_mtcnn_analysis/indian_irrfankhan/images/original_crops/img_0030_original.jpg
img_0031,images/celeb-dataset/indian/irrfankhan/images - 2025-07-22T160126.897.jpeg,0.9997970461845398,0.3914158344268799,50440,7875,25600,"[89, 39, 75, 105]",40,0.709,1.0,0.0,0.0,0.0,170.1512241149902,170.1512241149902,0.0,70.71361320796683,70.71361320796683,0.0,67.25667776848661,67.25667776848661,0.0,1.0,1.0,0.0,0.0,celebrity_mtcnn_analysis/indian_irrfankhan/images/processed_faces/img_0031_processed.jpg,celebrity_mtcnn_analysis/indian_irrfankhan/images/side_by_side/img_0031_comparison.jpg,celebrity_mtcnn_analysis/indian_irrfankhan/images/original_crops/img_0031_original.jpg
img_0032,images/celeb-dataset/indian/irrfankhan/images (52).jpeg,0.9999997615814209,0.4208364486694336,50336,4582,25600,"[82, 54, 58, 79]",40,0.709,1.0,0.0,0.0,0.0,44.53681625366211,44.53681625366211,0.0,48.59979471717932,48.59979471717932,0.0,54.1187891109672,54.1187891109672,0.0,1.0,1.0,0.0,0.0,celebrity_mtcnn_analysis/indian_irrfankhan/images/processed_faces/img_0032_processed.jpg,celebrity_mtcnn_analysis/indian_irrfankhan/images/side_by_side/img_0032_comparison.jpg,celebrity_mtcnn_analysis/indian_irrfankhan/images/original_crops/img_0032_original.jpg
